"from";"to";"cost";"profit";"category"
"33";"25";"3592.73117611293";"35";"Park"
"33";"26";"1966.21168829529";"163";"Museum"
"33";"27";"1272.27211339346";"330";"Museum"
"33";"28";"510.773130189494";"335";"Park"
"33";"29";"763.335816946535";"587";"Museum"
"33";"31";"3741.90225873727";"133";"Cultural"
"33";"32";"924.379429805206";"885";"Historical"
"33";"34";"3574.42502076242";"2";"Park"
"33";"35";"765.307848542473";"192";"Park"
"33";"36";"9267.44359091437";"894";"Museum"
"33";"37";"802.736881799555";"785";"Transport"
"33";"38";"744.102448246258";"279";"Shopping"
"33";"39";"1145.51013081725";"246";"Transport"
"34";"1";"2458.77165277508";"1020";"Historical"
"34";"2";"3756.26311801231";"83";"Historical"
"34";"3";"3154.49867457054";"859";"Historical"
"34";"4";"2422.40338593749";"895";"Historical"
"34";"5";"3964.75185164951";"552";"Cultural"
"34";"6";"4667.98068687643";"472";"Museum"
"34";"7";"2308.07555285275";"305";"Historical"
"34";"8";"2676.81939238142";"1584";"Cultural"
"34";"9";"2682.86687170748";"946";"Historical"
"34";"10";"6302.84704487209";"152";"Park"
"34";"11";"6459.80757689155";"448";"Park"
"34";"12";"6226.80983796503";"330";"Historical"
"34";"13";"2982.48750254091";"717";"Cultural"
"34";"14";"2673.59644900689";"450";"Transport"
"34";"15";"4379.15366359078";"262";"Cultural"
"34";"16";"2617.68647189515";"210";"Park"
"34";"17";"2291.42605613668";"243";"Park"
"34";"18";"2713.98548611289";"334";"Park"
"34";"19";"2453.95254151222";"376";"Park"
"34";"20";"6677.0326947892";"6";"Museum"
"34";"21";"3256.60788483421";"609";"Shopping"
"34";"22";"2951.7721800022";"260";"Transport"
"34";"23";"5947.20112832444";"699";"Museum"
"34";"24";"5961.7863412067";"342";"Museum"
"34";"25";"6305.0699745275";"35";"Park"
"34";"26";"3946.88079386628";"163";"Museum"
"34";"27";"3662.99447108069";"330";"Museum"
"34";"28";"3661.36051155202";"335";"Park"
"34";"29";"3722.91480324056";"587";"Museum"
"34";"31";"4357.51908358032";"133";"Cultural"
"34";"32";"3616.84166732724";"885";"Historical"
"34";"33";"3574.42502076242";"1493";"Cultural"
"34";"35";"3316.45201019656";"192";"Park"
"34";"36";"6237.73038971089";"894";"Museum"
"34";"37";"2847.76347294542";"785";"Transport"
"34";"38";"3078.70763045567";"279";"Shopping"
"34";"39";"4528.34330454295";"246";"Transport"
"35";"1";"858.687885401177";"1020";"Historical"
"35";"2";"2209.27235254159";"83";"Historical"
"35";"3";"521.357629357635";"859";"Historical"
"35";"4";"947.387246475955";"895";"Historical"
"35";"5";"1015.45781614968";"552";"Cultural"
"35";"6";"1577.9695195419";"472";"Museum"
"35";"7";"1077.22310536474";"305";"Historical"
"35";"8";"827.510685204015";"1584";"Cultural"
"35";"9";"776.578293423633";"946";"Historical"
"35";"10";"3202.17892186413";"152";"Park"
"35";"11";"3238.18656416643";"448";"Park"
"35";"12";"3067.56628148039";"330";"Historical"
"35";"13";"958.242811640453";"717";"Cultural"
"35";"14";"1487.67337608934";"450";"Transport"
"35";"15";"1485.76957974921";"262";"Cultural"
"35";"16";"2295.72781472695";"210";"Park"
"35";"17";"1951.1048912903";"243";"Park"
"35";"18";"2161.33166053207";"334";"Park"
"35";"19";"1965.03202686938";"376";"Park"
"35";"20";"3963.88432668841";"6";"Museum"
"35";"21";"2192.21188539555";"609";"Shopping"
"35";"22";"2153.61413825655";"260";"Transport"
"35";"23";"2786.49809704699";"699";"Museum"
"35";"24";"2737.64501358811";"342";"Museum"
"35";"25";"3262.74250343127";"35";"Park"
"35";"26";"2657.0024122844";"163";"Museum"
"35";"27";"1964.70645865538";"330";"Museum"
"35";"28";"423.244802727259";"335";"Park"
"35";"29";"1504.6583883449";"587";"Museum"
"35";"31";"4336.88674398281";"133";"Cultural"
"35";"32";"343.107357443767";"885";"Historical"
"35";"33";"765.307848542473";"1493";"Cultural"
"35";"34";"3316.45201019656";"2";"Park"
"35";"36";"9298.95337842291";"894";"Museum"
"35";"37";"564.955531056351";"785";"Transport"
"35";"38";"1221.31231845017";"279";"Shopping"
"35";"39";"1228.43186547417";"246";"Transport"
"36";"1";"8476.42309188811";"1020";"Historical"
"36";"2";"8592.61128850531";"83";"Historical"
"36";"3";"8967.44194850421";"859";"Historical"
"36";"4";"8352.14720550652";"895";"Historical"
"36";"5";"9610.51218018563";"552";"Cultural"
"36";"6";"10268.7468548161";"472";"Museum"
"36";"7";"8222.03200342048";"305";"Historical"
"36";"8";"8824.44079408969";"1584";"Cultural"
"36";"9";"8814.81560801653";"946";"Historical"
"36";"10";"11690.7634036078";"152";"Park"
"36";"11";"12022.1382762377";"448";"Park"
"36";"12";"11707.0926034596";"330";"Historical"
"36";"13";"8626.80467372751";"717";"Cultural"
"36";"14";"8104.81141146026";"450";"Transport"
"36";"15";"9882.82407531855";"262";"Cultural"
"36";"16";"7492.50440501272";"210";"Park"
"36";"17";"7560.22512332126";"243";"Park"
"36";"18";"7664.67125630639";"334";"Park"
"36";"19";"7640.04030333903";"376";"Park"
"36";"20";"11523.1097054302";"6";"Museum"
"36";"21";"8092.0407380157";"609";"Shopping"
"36";"22";"7853.46746449788";"260";"Transport"
"36";"23";"11458.5059180958";"699";"Museum"
"36";"24";"11569.3941785597";"342";"Museum"
"36";"25";"12480.246720306";"35";"Park"
"36";"26";"8459.67658067152";"163";"Museum"
"36";"27";"8665.53629387704";"330";"Museum"
"36";"28";"9543.35337436484";"335";"Park"
"36";"29";"9030.73546541894";"587";"Museum"
"36";"31";"7280.9416096672";"133";"Cultural"
"36";"32";"9634.82875470977";"885";"Historical"
"36";"33";"9267.44359091437";"1493";"Cultural"
"36";"34";"6237.73038971089";"2";"Park"
"36";"35";"9298.95337842291";"192";"Park"
"36";"37";"8748.96416439582";"785";"Transport"
"36";"38";"8562.92161881644";"279";"Shopping"
"36";"39";"10387.5245348132";"246";"Transport"
"37";"1";"453.496838049729";"1020";"Historical"
"37";"2";"1913.49308799126";"83";"Historical"
"37";"3";"342.271856050226";"859";"Historical"
"37";"4";"425.870648296101";"895";"Historical"
"37";"5";"1179.98591851687";"552";"Cultural"
"37";"6";"1859.76680267241";"472";"Museum"
"37";"7";"546.836763913688";"305";"Historical"
"37";"8";"786.953028971902";"1584";"Cultural"
"37";"9";"717.67469303837";"946";"Historical"
"37";"10";"3513.50174731661";"152";"Park"
"37";"11";"3622.9751645296";"448";"Park"
"37";"12";"3411.21394236449";"330";"Historical"
"37";"13";"551.807776575303";"717";"Cultural"
"37";"14";"981.194076941308";"450";"Transport"
"37";"15";"1645.40098305955";"262";"Cultural"
"37";"16";"1778.43071065993";"210";"Park"
"37";"17";"1401.47685066125";"243";"Park"
"37";"18";"1658.54138404417";"334";"Park"
"37";"19";"1431.18440556453";"376";"Park"
"37";"20";"4115.89589416001";"6";"Museum"
"37";"21";"1780.84193727386";"609";"Shopping"
"37";"22";"1687.48537635796";"260";"Transport"
"37";"23";"3129.10910351121";"699";"Museum"
"37";"24";"3122.55992872348";"342";"Museum"
"37";"25";"3827.3794924219";"35";"Park"
"37";"26";"2341.19943767746";"163";"Museum"
"37";"27";"1681.95761189022";"330";"Museum"
"37";"28";"820.245807622067";"335";"Park"
"37";"29";"1339.16622844385";"587";"Museum"
"37";"31";"3899.18571340197";"133";"Cultural"
"37";"32";"908.041297903355";"885";"Historical"
"37";"33";"802.736881799555";"1493";"Cultural"
"37";"34";"2847.76347294542";"2";"Park"
"37";"35";"564.955531056351";"192";"Park"
"37";"36";"8748.96416439582";"894";"Museum"
"37";"38";"842.350529037896";"279";"Shopping"
"37";"39";"1690.46545755162";"246";"Transport"
"38";"1";"1169.86087248369";"1020";"Historical"
"38";"2";"1075.7565347594";"83";"Historical"
"38";"3";"700.006008692289";"859";"Historical"
"38";"4";"978.419532389059";"895";"Historical"
"38";"5";"1049.51006749171";"552";"Cultural"
"38";"6";"1714.33819413947";"472";"Museum"
"38";"7";"1000.71536554255";"305";"Historical"
"38";"8";"1619.59705020008";"1584";"Cultural"
"38";"9";"1550.75803090562";"946";"Historical"
"38";"10";"3269.80422361456";"152";"Park"
"38";"11";"3506.60454889373";"448";"Park"
"38";"12";"3228.19680561469";"330";"Historical"
"38";"13";"290.74293812033";"717";"Cultural"
"38";"14";"461.837700140703";"450";"Transport"
"38";"15";"1355.11516098027";"262";"Cultural"
"38";"16";"1175.49429508265";"210";"Park"
"38";"17";"1003.12588664618";"243";"Park"
"38";"18";"1015.41262273942";"334";"Park"
"38";"19";"931.650912793587";"376";"Park"
"38";"20";"3613.66594272706";"6";"Museum"
"38";"21";"971.222779012346";"609";"Shopping"
"38";"22";"954.083596950092";"260";"Transport"
"38";"23";"2959.00745585507";"699";"Museum"
"38";"24";"3030.58415505983";"342";"Museum"
"38";"25";"4320.5737855727";"35";"Park"
"38";"26";"1498.93958309385";"163";"Museum"
"38";"27";"852.447070214441";"330";"Museum"
"38";"28";"1179.69176188369";"335";"Park"
"38";"29";"657.017276943392";"587";"Museum"
"38";"31";"3115.59272274039";"133";"Cultural"
"38";"32";"1506.93998942642";"885";"Historical"
"38";"33";"744.102448246258";"1493";"Cultural"
"38";"34";"3078.70763045567";"2";"Park"
"38";"35";"1221.31231845017";"192";"Park"
"38";"36";"8562.92161881644";"894";"Museum"
"38";"37";"842.350529037896";"785";"Transport"
"38";"39";"1887.75448870011";"246";"Transport"
"39";"1";"2073.3076403999";"1020";"Historical"
"39";"2";"2450.34283081336";"83";"Historical"
"39";"3";"1426.3699090662";"859";"Historical"
"39";"4";"2114.91599630585";"895";"Historical"
"39";"5";"894.472889072418";"552";"Cultural"
"39";"6";"727.839237140422";"472";"Museum"
"39";"7";"2237.28536467634";"305";"Historical"
"39";"8";"2014.22819967559";"1584";"Cultural"
"39";"9";"1975.45614367811";"946";"Historical"
"39";"10";"2074.78893251658";"152";"Park"
"39";"11";"2031.39822841959";"448";"Park"
"39";"12";"1903.18588522289";"330";"Historical"
"39";"13";"1769.26045812846";"717";"Cultural"
"39";"14";"2318.6395183721";"450";"Transport"
"39";"15";"995.449944081383";"262";"Cultural"
"39";"16";"3058.8338871444";"210";"Park"
"39";"17";"2858.71511588156";"243";"Park"
"39";"18";"2893.58798502218";"334";"Park"
"39";"19";"2811.75751327203";"376";"Park"
"39";"20";"3059.24981838013";"6";"Museum"
"39";"21";"2691.50983844792";"609";"Shopping"
"39";"22";"2789.33152690906";"260";"Transport"
"39";"23";"1631.49797036914";"699";"Museum"
"39";"24";"1537.09965994832";"342";"Museum"
"39";"25";"2531.53643824369";"35";"Park"
"39";"26";"2869.83021620502";"163";"Museum"
"39";"27";"2230.844395038";"330";"Museum"
"39";"28";"870.27074944209";"335";"Park"
"39";"29";"1688.46597574037";"587";"Museum"
"39";"31";"4729.1934343593";"133";"Cultural"
"39";"32";"996.786685338299";"885";"Historical"
"39";"33";"1145.51013081725";"1493";"Cultural"
"39";"34";"4528.34330454295";"2";"Park"
"39";"35";"1228.43186547417";"192";"Park"
"39";"36";"10387.5245348132";"894";"Museum"
"39";"37";"1690.46545755162";"785";"Transport"
"39";"38";"1887.75448870011";"279";"Shopping"
