Amusement,Park,Historical,Entertainment
1.019646038,0.251623965,0.632473417,0.379160403
0.690972332,1.577653183,1.601445108,0.173927818
0.970074579,0.60671053,0.012974392,1.184931757
0.257930986,1.615107549,1.699107909,0.219602615
1.406577132,1.313900826,0.541814007,1.770143428
0.513855203,1.753553268,1.703374728,1.794572136
1.930979207,1.8495967,1.623541372,0.792864759
0.519926234,0.326078368,0.753811495,0.315160066
0.659033617,0.218755983,0.906063343,1.886064022
0.501199119,1.196529393,1.429242289,1.298286238
1.296474026,0.688872555,1.928712894,0.991756459
1.184651822,1.621141563,0.951946978,0.564158678
0.609112011,0.972591116,0.437459761,1.225238478
1.226448258,1.898013683,1.393549007,0.536134253
0.295449737,1.096231021,1.806708057,0.207701479
1.505412833,0.07179741,1.258257026,1.136369554
1.919376915,1.089317826,0.40364139,1.035237112
0.974153921,0.028943431,0.822183651,1.253626961
0.863729992,1.557040809,0.309544044,1.835415516
1.971571918,0.523629976,1.911961575,0.796211135
1.906552718,1.668987521,1.253002739,1.073106472
0.131263505,0.851457462,0.982984998,0.918506178
0.780041945,0.902123308,0.836768861,0.278554373
1.559313087,1.166548124,1.130240139,1.715828608
0.098233669,1.797693931,1.732278524,1.847564353
0.31754329,0.210383356,0.746778767,0.670154496
0.898233857,1.847372536,1.027883387,1.476794144
1.41540856,1.06436251,1.394339333,1.871658561
1.056818639,0.5840787,0.777584225,0.999707804
0.361369407,0.110906196,1.216387543,1.644501375
0.087980061,0.037619325,0.938773739,1.888110619
0.865316589,1.780521738,1.828807875,0.674226316
0.951477976,0.744119617,1.973070242,1.146978717
1.451825613,0.998410934,1.873970076,0.178840029
0.516753458,0.5257097,0.618292977,0.420844104
0.027865594,0.287086831,1.718841285,0.240858761
1.425477444,1.391209701,0.496598043,1.731871235
0.530083969,0.622844264,0.525861981,1.618382771
1.564526989,1.971578729,0.715829414,0.326881343
0.286016463,0.294242183,0.06948835,0.761465874
1.31438625,0.163209872,0.934177832,1.730597155
1.137322455,0.368475386,1.558852322,1.262283458
0.864842604,1.199332564,0.799711705,1.344603813
1.382910651,0.950873183,0.458858696,0.855124813
0.558703864,1.883442141,1.121454952,1.34879917
0.335039289,0.572616917,1.206387546,0.960723064
0.025270875,0.955570712,0.367691522,0.331138655
0.914946169,1.239259829,0.530146246,1.728854213
0.967492302,0.670996991,1.113548158,1.53884143
0.161354135,1.559234821,1.819971572,1.422230072
0.288337062,1.501435242,0.063108715,0.59843003
1.756427569,0.02747835,1.250762592,1.337219433
0.086226853,0.28585434,0.763272813,1.119439399
0.148360273,1.710805575,0.065068097,0.667111657
0.315624832,1.510759534,1.384770188,1.413688548
0.244698085,0.283639625,0.902725774,0.719807401
1.668178826,1.18848796,1.087493682,1.275767108
0.962177934,0.218263942,1.739816745,0.698180358
0.74178854,0.36790303,1.839515713,0.516397113
0.945883752,1.032059722,1.169371262,1.690081449
1.665853717,0.267843462,1.348913488,1.044823342
0.754621183,1.265013008,1.126560836,0.090043615
1.648836575,1.138944878,1.495733487,1.414828854
0.865238524,1.437150102,0.888649208,1.030818449
1.405960652,0.843115893,1.924794754,0.475659556
0.367421719,1.457756047,0.527152412,0.827591228
0.877434947,0.414763808,0.724755378,1.693334521
1.212391868,0.792103975,1.028927405,0.15471954
0.465016674,0.700121354,0.535216089,0.4031967
0.411028143,0.895007521,1.891223818,0.354026161
0.854398132,1.087946969,1.756252395,0.694871374
0.42860056,1.168097914,0.94094136,0.186553267
1.351006652,0.358711062,1.906553028,1.166558039
1.443052361,0.866129929,1.962963462,1.303178499
0.848456684,0.717313727,0.683333072,1.827266676
1.642820142,0.4021772,1.701948653,1.996995339
1.495457175,0.865918545,1.895476795,1.927372363
0.437740052,1.550914592,1.523451183,0.320614382
1.921821565,1.264192722,1.470899046,0.073113622
0.21811875,0.089586406,1.88022831,1.687700842
1.080547824,0.725720743,1.393049532,1.696015021
1.882902995,0.211066827,1.038565905,1.89428879
0.610053335,0.892371469,0.527854781,0.482992879
1.81996371,1.914823241,1.620190828,1.787220838
1.432687464,1.855328044,1.73636953,1.4350039
0.459114322,0.847808784,1.543065234,0.578423889
0.845034722,0.820367337,1.143635623,0.174422119
0.324104385,1.038302869,1.876347276,0.371404967
0.603165277,0.387335137,0.222323278,1.997000704
1.935672826,1.527152511,1.72553986,0.812245262
0.05531344,0.507634298,0.018743403,0.231505244
1.90374768,1.164274881,1.385511559,0.520015472
0.03272452,0.854680268,0.082345912,0.703241988
1.090415467,0.388582566,0.174170331,1.373535264
1.685479682,1.665801151,0.720010394,1.946219417
1.7248662,1.201504924,0.11687581,0.713230316
1.06869067,1.104639883,1.50342103,0.84657394
0.113204829,0.854129755,0.918222486,0.548577984
1.208095212,1.774644939,0.004422213,1.674522989
0.836409263,0.615765561,1.219924256,0.626035975
1.046377419,0.213179971,1.353376738,1.583230128
1.608347336,1.478098677,0.761951803,1.873286867
0.784255882,0.101303739,1.464943201,0.555401309
0.410012731,1.3420002,1.190640379,0.833212342
1.990777522,0.176523465,1.247017567,0.078180551
1.824576382,1.71364128,0.342422333,1.010755508
0.5932684,0.077041303,1.531054332,1.289828229
1.182921709,1.776062269,0.829209399,0.848523823
1.873494839,0.658799252,0.04029095,0.262508688
0.458772999,1.522797417,1.896578333,1.2210749
0.580108627,1.914783251,1.634129854,0.426839228
1.85183996,0.436783122,1.981212885,0.050108059
1.561198865,0.42768331,1.78047571,1.119496348
1.089370488,1.603541111,0.704101461,1.15745377
0.341254851,1.344113033,1.815984426,1.618039258
1.27063079,0.477253558,1.496465054,0.052994272
0.680275399,0.999030167,1.695130715,0.102599637
0.025146052,0.465952356,0.134529862,1.655433361
0.031246295,0.818494666,0.761407012,1.87064298
1.019762053,0.60202604,1.942015579,1.70392524
0.848344849,0.429184277,0.730120975,0.393590347
1.132959339,1.045456442,1.188811002,1.971507147
1.760624258,0.03106339,0.08657302,1.519044491
0.544458689,1.245293304,0.125912735,1.993086155
0.522295425,1.367516448,1.843510102,0.948131942
0.420177005,0.579084286,1.920833134,0.458570232
0.311930687,0.682253811,1.627094971,1.644225157
0.729186303,0.328767241,1.967882901,1.830731756
1.533388044,1.322887893,1.402526938,1.299389011
1.724047308,0.836354365,0.617060777,1.936517951
1.330736981,1.926984339,1.443644908,0.388463399
1.472017717,1.035194944,1.93404969,0.82128412
0.219186446,0.280465149,0.531980155,1.062973363
0.938794951,1.260278699,1.032692825,1.444697436
0.900921316,0.421849161,0.677218574,1.262072192
0.460204889,0.999090862,0.943626413,0.457556688
1.737480127,0.553710389,1.496587743,1.386972927
1.95468808,0.913056937,0.242426126,0.398368447
1.82425274,1.916977652,1.899669816,1.701081893
1.519240459,1.417265456,0.92487508,0.847699086
1.045282542,1.421780639,0.360040301,0.562102983
0.543142119,1.334720227,1.685205506,0.774265321
0.294891409,0.923641833,1.521494641,1.875980991
1.020632262,1.526558029,0.401476541,1.425296027
0.7615108,1.883626781,1.350265497,1.987328001
1.86851149,1.923542122,0.210197648,0.455661629
1.455910995,0.937104163,1.502353714,0.890693231
1.29272713,0.234453428,1.317892082,0.10937675
1.865606936,0.414151605,0.470498559,0.405360617
1.951613317,0.353420728,1.012814682,1.557308987
1.355358315,1.002991405,1.438126648,0.222237912
1.265499286,0.001800083,1.53153232,0.542034941
1.608278424,1.538519596,1.133912167,1.237771525
0.98443636,0.418005723,0.88021793,0.971931603
0.741591225,1.39891185,1.839366757,1.176167096
1.102052434,1.830042067,0.128383266,1.88550546
1.822635102,0.987792868,0.125760594,0.099433896
1.974888124,0.538325008,0.251699972,1.431169605
0.06594178,1.214721711,1.104642477,1.961240419
1.463501696,1.219063636,0.279186007,0.557974825
0.770721275,1.983662292,0.551039934,0.584728866
1.34817994,0.896680792,0.261946544,1.839604916
0.586184187,0.967404407,0.413916119,1.696874706
1.974723263,0.883125832,1.033341977,0.125031762
0.915921324,1.885186556,0.11863136,0.566486026
0.023412413,0.004779481,0.362882618,1.346810468
1.027755194,0.664921142,0.33643916,0.622432358
1.834158111,1.412817893,0.298217535,0.894313989
0.737638526,0.558265665,1.130156217,1.431575277
0.62930334,1.20028992,1.216222823,1.851813204
1.640337453,1.878451364,1.469463247,1.845720017
1.972130075,1.947719193,1.689426134,1.572565976
1.832806986,0.916188979,0.655484367,1.251958014
1.122483715,1.716082439,0.88090616,0.014925613
0.92348618,0.886223283,0.303672018,1.245875215
1.771418493,0.264902474,1.833264665,1.638409264
0.980856337,1.84088698,1.965411224,1.079686617
1.706470477,1.591886909,1.700505411,0.996160641
0.973544579,0.15965637,1.674330507,0.656949488
1.14023041,1.265008055,1.411752431,0.900151685
1.407637319,0.113331651,1.249069363,1.551778453
0.062181167,1.183601265,0.535615904,0.811462838
0.508598746,0.57253325,1.464292432,0.726016921
0.416918078,0.659865284,1.374704401,0.563105903
0.024744986,0.782562276,0.014170797,0.737522963
1.939945768,0.708788633,0.244158313,0.627571195
0.316430793,0.645077137,1.1419032,0.450572079
1.102614861,0.105976564,1.623172336,0.525724633
0.168119212,1.387224325,1.594427697,1.613097733
0.171813253,0.948750226,0.295811464,1.417599229
1.447733139,1.542077174,0.25108009,1.158054282
0.82388073,0.056088768,0.768643971,0.139088372
1.631874754,0.071888905,1.091682365,1.963128912
1.510269758,0.121910521,1.640763605,1.021954206
0.860244617,1.338912877,1.640732871,1.964647656
1.898716541,1.091546626,1.397384459,1.088479101
1.456854888,0.973724533,1.907748066,0.198176409
0.00820981,1.808607745,1.022756689,0.90382025
1.463811014,1.356261094,1.157520805,0.549249759
1.002175172,1.989346023,1.650246632,0.59733828
0.631698661,1.887996014,0.717772532,0.54413083
0.317494839,1.534633137,1.150573254,1.139411097
0.333918738,0.046078812,0.036704329,0.071574712
1.638385789,0.018947675,1.226504204,1.739126402
1.087135242,1.242015112,0.768261684,0.028926772
0.073135286,0.893347708,1.794696145,1.840459014
1.457947413,1.876299372,0.03691308,0.253506289
1.098274848,0.926691843,0.053452368,1.954122056
1.80583688,1.490676306,0.777353109,0.757887033
1.490801903,0.634191699,1.811148339,0.633119689
0.79605226,0.92071189,1.001344303,1.612391595
0.212361795,1.353988209,0.534339827,1.600529846
0.870777272,0.904784754,1.192996987,1.895734961
1.804604287,1.786095943,0.090707118,0.073612408
1.634458354,0.049932477,0.755666001,1.996257462
1.199788285,1.564851785,1.504428458,1.385894576
1.801085901,1.186690456,1.486029003,0.72756085
0.273633116,0.626072506,1.60130764,1.646725898
0.453897592,0.760410723,1.721761348,1.69390869
0.653847416,0.020674615,1.017672985,1.284296413
1.678288369,1.820576505,1.116362506,1.007963504
0.628807327,1.784943275,0.204931092,1.038114219
0.745817138,0.813111974,0.832196659,1.472323082
1.768889358,0.184997977,1.436175029,1.039451784
0.31110352,0.254090771,1.512014444,1.771581554
0.973336069,1.969178567,1.966750893,0.114270117
1.479877912,1.229311274,0.105840769,0.45774582
0.597731071,1.727551726,1.809116944,1.967426734
1.490822001,0.80916061,0.43969052,0.863448846
0.924597087,1.525987421,0.734747068,1.539440112
1.428250447,1.802831543,1.12130927,0.846800687
0.530135091,0.091094225,0.879670814,1.228219318
0.906206745,0.21185023,1.101271805,0.289490331
1.74618948,1.61023041,1.13853602,1.878358616
1.89273046,1.325192916,0.533953959,0.941398952
1.382143424,0.040263021,1.993337885,0.32763324
1.184969954,1.768806709,1.346970414,0.675566003
1.146011825,1.471691551,1.526266034,1.371526494
0.716302976,1.922867871,0.170933717,0.88214575
0.631344294,1.487546642,0.422063466,1.638051099
1.395899544,1.269656815,0.022430625,0.030237265
1.925370024,0.992327642,1.493514823,1.266508168
0.588087475,0.277218234,0.882770061,1.998916266
1.470840613,1.567580939,0.848215004,0.822494103
1.955369385,1.462306962,1.79780978,1.707391729
0.136263656,1.043256378,1.411005793,1.434438859
0.946278383,1.6192506,1.110773014,0.823751735
0.688164046,0.56447571,0.870128196,1.38295006
0.440457564,1.956796267,0.610199093,1.256092923
1.240688236,0.926980715,1.713663004,0.671838034
0.114987013,1.05767114,0.845891203,0.115142731
1.807436233,0.825900209,0.165066289,1.435588712
0.595683162,1.627783331,1.155858245,1.977515525
0.987230117,1.650650209,0.467521237,1.536209688
0.889342104,1.96765933,0.892564818,1.696386746
1.79009658,0.023554683,1.689143508,1.454800073
1.326628173,0.310889428,0.638771411,0.20028043
1.32138168,1.085957048,1.262515316,0.803885441
1.818311973,1.486571882,0.277024651,1.019133144
0.102909033,0.863336664,0.469626142,1.272759978
1.109148824,0.426839172,0.23425859,0.131972557
0.576135751,0.403669034,0.563654053,0.84719657
1.507691415,1.46106693,0.953134354,1.646733713
0.866538379,1.667466903,1.997825876,0.742425647
1.958018939,1.740638187,1.335580847,1.002555107
1.327567797,1.623311831,1.93362571,1.290448115
1.882557439,0.704402764,0.152203463,1.682546474
0.820938808,1.728021257,0.731829389,1.271447537
0.81335714,0.83911468,1.125291201,1.930109251
1.592765494,0.283467829,1.98902577,1.239975391
1.254307689,1.90679919,1.543682831,0.970597966
0.987391627,1.875328439,1.877606813,0.383995109
0.652511497,1.056634514,0.150617952,1.525856292
1.437904157,1.223203926,0.785651324,0.177781582
1.996187344,1.797846977,1.094159554,0.925108815
0.940616654,0.171294183,0.608993984,0.741993429
1.315901022,0.345268863,1.187631258,0.046829135
1.394251943,0.85078847,0.186264093,0.385819751
1.085141002,1.094578985,1.264716652,1.163373549
1.258852273,0.629494653,0.969182564,0.398671789
1.744499817,0.774658191,1.50258115,1.952088446
1.854031295,1.948457883,1.885494873,1.33836874
0.308293063,1.078621538,0.926753936,1.534068991
1.461191056,0.321880106,1.099701703,1.338296964
1.494023971,0.206025516,1.115424363,1.39593951
0.84568779,0.887580642,1.807919631,0.273767723
0.146513907,1.981296357,1.113338273,0.801933818
0.878311721,0.523545943,1.359083007,1.205338358
0.936918052,1.408693878,0.304163735,0.215595088
0.123049835,0.397628896,1.699388885,0.276445203
0.226767772,0.055576953,1.375714411,0.777051341
1.378851339,1.149813919,0.838054563,1.208980698
0.43307158,1.518704139,0.171094206,1.525926209
0.77911884,1.997215091,0.081615,0.14086143
0.616819735,1.266021088,1.789962631,1.505574109
1.648404771,1.800766282,1.741617246,0.189104917
0.183071471,1.49625389,1.164454102,0.892693851
1.858866265,0.822353602,0.157649201,0.273876787
1.270966838,1.761428453,0.085696914,1.117578448
0.234433496,0.27845743,1.480701718,1.10537141
1.869843688,0.906803028,0.864894349,0.721602408
1.792029116,1.440491552,1.717355879,1.590612136
0.12248445,1.566553665,1.306019381,1.95828454
1.266500607,0.452813468,1.994020263,0.106666667
1.122595969,0.374611815,0.56468312,0.63687699
0.910945394,0.740766337,0.250256142,0.405647194
0.94594766,0.613334749,1.29195089,0.221125012
1.590389739,0.108740493,0.620909172,0.34219209
1.891660966,1.060585907,0.743757429,1.230865461
0.733943082,1.954057792,0.140536395,0.851281332
0.678437617,0.615676286,1.865749435,0.948704369
0.692482905,0.777317062,0.879092126,0.689821606
0.396002648,0.136192871,1.554082077,0.735109547
1.000036729,1.121452751,1.608155161,1.317699807
0.386361159,1.218846587,1.113348672,0.245439993
1.535648455,1.108900767,0.649069151,0.868734603
0.559834525,1.306908362,0.676153741,1.661074844
1.700328119,1.569779345,1.989740546,0.311701116
0.620210629,1.334751739,0.410391971,1.817334759
0.016037923,0.237510466,0.155429172,1.476170637
1.764378335,1.799255734,1.552590219,1.592202792
1.892528015,1.776951477,0.558931542,1.709003526
1.794797401,0.100765582,0.738913045,1.038210772
0.848413387,0.880968876,1.173205209,1.749704787
0.55641117,0.177258135,1.556678088,1.981214082
0.234423751,0.266944302,0.069449179,0.349516719
1.680305803,0.400033363,0.365464844,0.31689326
1.758866857,1.655250203,1.628053179,0.829018724
0.295619453,0.128866673,1.757367928,0.134980165
1.409872376,0.278102272,0.128330913,1.641999668
0.783774708,0.734018307,0.044018521,0.549294836
1.811762562,0.806850385,0.014751955,1.527561746
0.052298222,0.702399196,0.360854419,1.422684289
0.370627225,0.581273046,1.942218653,1.173882826
1.436477598,0.670794822,0.988118028,0.428644224
1.264346398,1.654102737,1.234531856,1.538013032
0.548436289,1.755445191,1.617917979,1.278058939
1.505031126,0.822356427,0.24722919,0.925902001
0.010592383,1.001435265,1.539593815,1.746694907
0.627247975,0.503273428,0.18125341,1.03281828
0.511673019,0.946400076,0.520268836,1.780239586
0.532536666,0.432136373,0.512727581,1.960171954
1.011235677,1.735110029,0.167649514,1.949036084
0.375262949,0.812076968,1.251274127,0.995077145
0.690582248,0.012070458,0.055490903,0.064318498
1.314999184,0.7905757,1.300538908,1.121908584
0.766714135,1.409586002,0.953850135,0.69226339
0.451592249,1.138851132,0.155960988,1.463218175
1.034603229,0.729922451,1.223732516,0.611267867
0.308858492,0.12919975,0.275127974,1.628397309
0.206848641,0.140013991,0.916781732,0.642178797
0.471601952,1.486058054,0.492487454,0.39794372
0.316999034,1.975098841,0.782414235,1.011163208
1.7186039,0.198038433,0.817704542,0.894713947
1.806883988,1.86395373,0.514869966,1.271623985
1.042999808,0.906528146,0.242363986,0.532038811
1.210340011,0.818815182,0.561910125,1.777037457
0.381834926,1.978053902,0.82481895,0.616230539
1.364431156,1.326763292,0.436670459,0.031142426
1.087263561,0.309625142,0.872507633,0.699288677
0.708603071,1.513614464,1.648112554,1.434079261
1.685345434,0.949085276,0.46131579,1.831051209
0.335093562,0.691354899,0.354683268,0.852168003
1.496773123,1.491691899,0.445165067,1.438553899
1.645868237,0.552612247,0.688300528,1.026855818
0.619994768,0.542521368,0.542535805,0.186061012
0.572739068,0.81033639,1.361865114,0.665874805
1.273826694,1.896933547,0.664731332,1.343653858
1.103514539,0.739008027,1.356037959,0.331923669
1.818612423,0.20773475,1.893910224,0.727095897
0.470937814,1.158934058,1.168402718,1.891230216
1.701644585,0.96817165,0.336599781,0.517582843
0.732149821,0.656294893,1.15668923,0.914968668
0.509902714,0.764740984,1.966062001,1.865075935
1.3708901,1.866360388,1.523478519,0.055499653
1.719494927,0.071796796,1.470843976,0.762927477
0.030289793,0.335622497,1.289215206,1.342898461
1.167764759,0.275213027,1.769209558,1.211974964
1.22219667,0.733506485,1.785550857,0.060850829
0.30855227,1.12242853,0.052833575,1.350933697
1.628598062,0.941378755,0.517537455,1.814112052
1.344310332,0.982728178,1.975318148,1.460452596
0.289410109,1.269441664,1.440461463,0.549513268
1.408981051,1.91621078,0.814995077,0.298529096
0.281447829,0.825286933,1.533176633,1.551771215
0.641137372,1.033834641,0.854049804,1.53330336
1.877159105,0.452008421,1.882679341,1.42751593
1.168413118,0.926520888,0.819825711,0.176636394
1.929736251,0.190321651,0.103602755,1.682221615
0.097983252,1.647910368,0.269018734,0.217027166
1.762021344,0.693085003,0.464350294,0.148882931
0.428703736,0.892488708,0.048918156,1.182558903
1.838757755,1.087547333,1.682364544,1.830326952
0.42007521,0.765653336,0.005951881,1.349323736
0.639114502,1.660866168,0.490553105,1.740656354
0.687037883,1.023673979,1.698824973,1.329375757
0.703522297,0.699473867,1.882523434,1.295143347
1.394003243,1.168084597,1.484119111,0.472439254
0.698200097,1.877908429,0.838654455,0.405500357
0.2705589,1.054091389,1.482555203,1.337266532
0.679924898,0.86830387,1.721587707,1.685409825
0.571208696,0.473586528,1.369438238,1.734416316
0.245594318,0.447428094,0.363752732,0.449799171
0.869752814,0.635704182,1.479523562,0.936818624
0.208998503,1.903057283,0.869711484,1.307947036
1.868719885,1.530940363,1.028596695,0.314422933
1.221428667,0.972251866,0.800134484,1.587363029
1.893480901,1.333152819,0.598294162,0.333691857
0.292346397,1.157208381,1.936415677,0.363582376
0.492157132,0.645112371,0.577898939,0.393202795
0.731670018,0.839666697,1.410615484,1.739733832
1.260825278,0.100316072,1.585143483,0.537019385
1.706259302,0.036829677,0.449584469,1.946204253
0.874116549,1.52796389,1.925257849,0.268934767
1.463881579,1.44157901,0.978958891,0.964181077
0.98260216,1.438706548,1.019889143,1.255500918
0.148076827,1.686231912,1.285780137,0.053863422
1.78151862,0.690767383,1.284686751,0.219970712
0.47191564,0.568060686,0.105973561,1.893823693
0.459882006,0.069998373,1.086426104,1.347995507
1.983415645,0.752850002,1.249340548,1.10787956
0.064653477,1.325639188,1.329841953,1.200331507
0.02919546,0.075662581,1.598077048,0.730137043
1.309543033,1.838459591,1.214414774,0.041839384
1.156177583,1.901885628,1.970160752,1.852487114
1.394226304,1.935125556,0.223177281,0.904323582
1.845909491,1.749990979,1.060475204,0.890878861
1.934868317,0.532129133,0.365113277,0.493455217
1.951615961,0.267813519,1.84862865,1.857556534
0.486076475,0.308192473,1.194585837,0.301732975
1.66786419,1.57953569,1.951199167,0.300709747
0.639576269,1.647708964,0.060262923,0.300433328
1.333136191,1.333404992,0.953621383,0.143162539
1.04675007,0.173272643,0.327882492,0.684220386
0.062611943,1.356291404,1.711082305,0.841813691
0.057397036,0.689712918,0.480561053,0.744257209
1.316287347,1.652779823,1.459792287,0.699826672
0.783785826,1.66253304,0.215922096,1.883516958
1.457250582,0.617451428,1.45850582,1.079247829
0.636214111,0.757407582,1.957910462,1.835705405
1.004970659,1.607115928,1.053912373,1.969828437
1.974186272,0.902387175,1.899408393,1.131731283
0.22319855,0.34738868,1.744223347,0.223064878
0.391807968,0.194886635,0.574328738,0.79784726
1.925830516,0.660817936,0.094220219,0.231144735
0.969775133,1.6669245,1.11227385,1.425717928
0.472635683,1.458475006,0.360848904,0.818527253
1.413099058,0.86512075,1.862008674,1.734147828
1.589905855,0.415051666,0.772004475,0.757584383
0.182259743,1.10647441,1.702355717,0.481037964
1.763586791,0.025064235,1.916225292,0.851546115
0.626022737,0.57359191,0.291726106,1.503831267
0.119478223,0.165353335,1.165131678,0.327949874
0.260037587,1.286015397,1.36924237,1.13436577
1.617532412,0.166279946,0.408678534,1.000206779
1.005128387,0.341152601,1.36792486,0.312529186
0.297823114,0.960770958,1.714121265,0.122476732
1.462806654,1.816022903,1.476579103,1.357988259
0.193111358,1.971554092,1.926835898,1.226501362
1.407664693,0.336880682,0.564067497,1.997045515
1.209776471,0.278285805,1.221391616,0.672157702
1.971867611,1.918475687,0.884472222,0.947538041
0.742244627,1.306593307,0.604018515,0.711611434
1.726495399,1.334481192,0.916442781,0.179901748
1.038971557,1.806704743,1.038274328,0.494772954
0.696964891,0.957421542,1.505066801,1.298262433
0.12588831,1.187317089,0.124922662,0.055187117
1.162742762,1.680626048,1.418533387,1.261306187
1.188399821,1.669821502,0.08115499,0.782915527
0.444800132,1.632562237,1.904028005,0.352152387
1.621445199,0.753913318,1.304984656,0.795686911
0.936500883,1.29268139,0.91536503,1.912693666
1.18192161,1.324811695,1.867648221,0.881681175
1.584161636,1.348262721,1.750920068,0.485847448
1.329632167,1.322187882,1.729489311,0.779907578
1.084767775,1.224279839,1.542848727,0.475821261
0.609676869,0.48138917,1.205485147,0.898602746
0.658248495,0.542671798,1.607758337,1.248565774
0.987376948,1.005063886,1.002654633,0.506000135
0.869734779,1.066733269,0.611021051,0.775337123
1.083578215,1.000350232,0.188253132,1.669779526
0.773469561,0.667486432,1.946416561,0.859458505
0.23729089,0.427402885,1.845882757,1.404470292
1.07794896,1.971096126,0.81270106,0.452289481
1.963357838,1.044439948,1.921788864,1.895947493
0.17826874,0.559881236,1.076217472,1.985453416
1.278257117,0.550629781,1.319650404,1.966566576
0.61098982,1.212323416,0.528952392,0.748132601
1.497586002,0.105373794,0.145620548,1.915077429
1.239741194,0.410696601,0.704149888,0.254058926
0.579641201,1.558161718,0.850445971,0.506878001
0.726172704,1.061329731,0.791679292,0.272255415
0.617983087,0.525989688,1.270703448,1.723205275
1.402214002,1.727392878,0.418870953,0.285064749
0.568986798,1.363415175,0.378662754,0.521995393
1.918794034,0.015906732,0.288609863,0.792054619
0.754921016,0.001217707,1.837116001,1.666325032
1.209369867,0.663200218,0.026841002,0.381211198
0.550161412,0.194658469,0.951705558,0.552341895
1.802257134,1.548005526,0.261806439,1.71358743
0.270773033,1.943800822,0.794682653,0.61336816
0.850289845,1.30024929,1.082616311,1.268669874
1.999941267,1.942467161,1.344024425,0.535910103
1.419715596,0.364048158,1.664406522,0.336744905
1.842679203,0.644819937,0.481145867,1.146948684
1.11289877,1.178717797,0.370125133,0.319482009
1.490265942,1.577784716,0.066401919,1.924086796
1.35607628,0.891259309,1.531033105,0.540767372
1.49977245,0.936906336,1.511518762,1.171490301
1.09331349,1.451612779,1.160844737,1.847769255
1.514982676,0.938926151,0.150509727,1.275386463
0.642118079,1.967691903,0.277489256,1.633011427
1.987937466,0.608967906,1.579083329,1.452836451
1.161805002,1.588527979,1.826313016,0.569427001
1.603909709,0.862152591,0.20090305,1.590588237
1.361780304,0.106792833,1.857306942,0.449893945
1.068329775,1.913375607,0.802489517,0.252298972
1.018573099,0.883342784,0.844808419,1.613225057
0.725689634,0.621825723,0.624779339,1.345549108
1.66218814,1.820396799,1.072655717,0.840500999
1.053855141,0.591726144,1.271658745,0.966837411
1.441994579,1.749772418,1.487942193,0.661318423
0.436616518,0.005709712,0.933847853,1.321917176
0.644883272,0.61181881,1.218547476,1.72882546
0.924377484,0.237124962,1.126119764,0.184512283
1.7248294,0.299107303,1.545432173,1.421902102
0.481897325,0.10297764,1.812152483,0.657904033
0.866589147,1.131440328,0.066676842,0.455255532
1.648072093,0.184948935,1.457794913,0.675911536
0.899056698,1.403631086,1.026493311,1.885157058
0.744416936,1.804249975,0.023506478,1.448867521
1.325152713,0.22670521,0.725559525,1.03340507
1.346879925,0.081679914,0.333973871,1.516160537
1.217011456,0.081807803,1.039481323,0.408364615
1.408136661,1.286466627,0.820069867,1.388939686
0.150655503,0.505374778,1.601958439,1.603107945
1.356200883,0.103112875,0.943948437,1.56369627
0.555536784,1.626511318,1.097216245,0.301326739
0.34648765,0.818048278,1.022385796,0.109667288
1.271516274,0.936932257,1.801288614,0.684123967
0.506061132,0.603937895,1.456130477,1.861386648
1.073303826,0.831951215,1.896604276,1.884141543
0.55741608,0.314254648,1.835705092,1.088152847
0.297914318,0.492774359,0.250221608,1.152334819
0.882545641,1.543796958,1.487729571,0.056753343
1.553725899,0.323547336,1.835609273,0.558938976
1.120599952,0.400762437,0.130155955,0.935395059
0.65439559,0.233949898,0.730178754,1.486583131
1.738641113,1.964896425,1.183873116,1.417876694
0.537447273,1.801093335,0.727928013,1.73761031
1.012013474,1.219304125,1.511706039,0.004283934
1.872300877,1.012279702,0.370861026,1.309181472
0.531521042,1.79720088,0.481903624,0.3653022
0.89888909,1.379972811,1.824488197,0.264434244
1.509447216,0.636344926,0.337160003,1.082075539
0.641594026,0.01060221,1.70203959,1.664648131
0.198243073,0.943320643,1.1142006,0.33577361
0.42513452,1.943991691,1.424794448,0.830738899
1.074518016,0.525132424,1.596940421,0.05367099
1.562252389,1.370718577,1.846395289,0.334068943
1.110688486,1.005759648,1.333455629,1.561347386
0.682116515,1.783296555,1.571600606,1.728280954
1.033870167,1.709481505,1.016414071,0.757264825
0.870386561,1.439035586,0.723728062,0.551452121
1.842008902,0.200767573,1.901798203,1.808559009
1.413177431,0.509382613,0.288498259,0.378062077
1.894683489,0.515815262,1.349758038,0.246290736
0.867191331,0.86710697,1.536880833,0.129624016
0.420296829,1.865425708,1.281952347,0.170787179
0.550274925,0.938834687,0.839125219,1.09448536
1.140406244,1.283497613,0.978223432,0.09041588
1.541512139,0.086818633,0.283860168,0.311468876
0.148359779,1.287663932,1.19893007,0.715256214
0.060821842,0.733070835,1.90455542,0.367600478
0.83536445,0.874278246,1.378504914,1.469315055
0.371606062,0.874603986,1.738342277,0.062747845
0.805745094,1.331338011,1.49972882,1.375245141
1.626865746,1.61472122,1.6735759,0.977151278
0.88620507,0.715687819,1.674039752,0.783152183
1.962527239,1.820123572,0.19203423,0.302176518
1.566712108,0.329207977,1.887158777,0.044268362
1.835432542,0.528359941,0.371068004,0.005163577
